date,product_id,product_name,category,price,cost_price,units_sold,revenue,discount_percent,stock_available,competitor_price,rating,review_count,is_promoted,day_of_week,month,is_weekend,is_holiday,season,days_since_launch
2023-04-14,P023,Fashion_Product_23,Fashion,1379.47,916.79,167,230371.75,7.58,167,1655.41,4.45,102,0,Friday,4,0,0,Spring,772
2023-04-14,P019,Electronics_Product_19,Electronics,5008.56,2989.92,128,641095.95,1.77,128,5602.42,3.78,104,0,Friday,4,0,0,Spring,825
2023-04-14,P013,Home_Product_13,Home,2396.32,1447.92,169,404977.97,0.5,169,2364.08,4.31,71,0,Friday,4,0,0,Spring,574
2023-04-14,P005,Sports_Product_5,Sports,2467.97,1596.71,122,301091.75,5.63,122,2892.42,4.47,74,0,Friday,4,0,0,Spring,581
2023-04-14,P002,Fashion_Product_2,Fashion,1792.21,1068.5,143,256286.0,0.06,242,1723.27,3.97,103,0,Friday,4,0,0,Spring,746
2023-04-14,P003,Electronics_Product_3,Electronics,4429.2,2828.64,363,1607801.23,3.58,363,4641.94,4.43,77,0,Friday,4,0,0,Spring,525
2023-04-14,P024,Electronics_Product_24,Electronics,10528.75,7053.16,307,3232326.84,6.16,307,12631.15,4.59,99,0,Friday,4,0,0,Spring,799
2023-04-14,P042,Electronics_Product_42,Electronics,8498.4,5324.06,220,1869647.08,3.59,324,9256.25,3.99,77,0,Friday,4,0,0,Spring,587
2023-04-14,P041,Electronics_Product_41,Electronics,3126.85,2037.97,134,418998.2,3.11,198,3385.85,3.72,98,0,Friday,4,0,0,Spring,708
2023-04-14,P003,Electronics_Product_3,Electronics,4298.39,2828.64,307,1319604.81,10.13,307,4872.23,4.59,72,1,Friday,4,0,0,Spring,525
2023-04-14,P008,Fashion_Product_8,Fashion,1517.38,984.85,529,802693.63,3.74,529,1673.29,4.29,100,0,Friday,4,0,0,Spring,703
2023-04-14,P023,Fashion_Product_23,Fashion,1576.77,916.79,305,480914.33,1.55,305,1707.95,4.12,102,0,Friday,4,0,0,Spring,772
2023-04-15,P004,Sports_Product_4,Sports,3284.27,2048.13,82,269310.03,2.67,82,3312.36,4.38,80,0,Saturday,4,1,0,Spring,643
2023-04-15,P049,Electronics_Product_49,Electronics,6692.49,4255.68,250,1673121.6,6.33,250,7533.72,4.22,89,0,Saturday,4,1,0,Spring,684
2023-04-15,P034,Electronics_Product_34,Electronics,13002.19,8329.16,287,3731629.52,7.06,287,15658.09,4.81,77,0,Saturday,4,1,0,Spring,552
2023-04-15,P024,Electronics_Product_24,Electronics,10943.7,7053.16,308,3370659.88,2.74,308,12433.5,4.55,98,0,Saturday,4,1,0,Spring,800
2023-04-15,P002,Fashion_Product_2,Fashion,1648.56,1068.5,241,397302.23,3.66,241,1710.22,4.63,98,0,Saturday,4,1,0,Spring,747
2023-04-15,P020,Home_Product_20,Home,1437.68,836.53,146,209901.06,0.84,146,1410.56,4.08,97,0,Saturday,4,1,0,Spring,696
2023-04-15,P042,Electronics_Product_42,Electronics,7852.99,5324.06,326,2560073.15,8.93,326,10074.49,4.42,78,0,Saturday,4,1,0,Spring,588
2023-04-16,P049,Electronics_Product_49,Electronics,7040.73,4255.68,212,1492633.86,0.52,212,7787.9,4.43,84,0,Sunday,4,1,0,Spring,685
2023-04-16,P037,Electronics_Product_37,Electronics,6666.76,4230.83,321,2140030.83,7.45,321,6702.75,4.44,91,0,Sunday,4,1,0,Spring,676
2023-04-16,P012,Electronics_Product_12,Electronics,12552.5,8347.11,178,2234345.7,5.84,178,15346.58,4.1,66,0,Sunday,4,1,0,Spring,476
2023-04-16,P011,Electronics_Product_11,Electronics,4411.32,3462.44,283,1248404.17,21.65,283,6116.01,3.97,75,1,Sunday,4,1,0,Spring,572
2023-04-16,P010,Sports_Product_10,Sports,3638.08,2327.83,185,673045.66,5.32,205,4364.61,3.97,80,0,Sunday,4,1,0,Spring,571
2023-04-16,P027,Fashion_Product_27,Fashion,1542.81,1044.35,183,282333.32,8.31,183,1931.53,4.24,86,0,Sunday,4,1,0,Spring,657
2023-04-16,P021,Electronics_Product_21,Electronics,11618.46,6921.66,283,3288025.52,3.7,507,11979.14,3.68,74,0,Sunday,4,1,0,Spring,575
2023-04-16,P010,Sports_Product_10,Sports,3687.65,2327.83,227,837096.82,6.96,227,3921.64,4.27,81,0,Sunday,4,1,0,Spring,571
2023-04-16,P014,Electronics_Product_14,Electronics,12019.3,8781.01,263,3161074.65,16.62,263,14992.23,4.04,98,1,Sunday,4,1,0,Spring,674
2023-04-17,P034,Electronics_Product_34,Electronics,13392.79,8329.16,237,3174092.07,6.47,237,13696.4,4.6,73,0,Monday,4,0,0,Spring,554
2023-04-17,P025,Fashion_Product_25,Fashion,1074.32,637.86,408,438324.51,3.54,408,1092.18,4.02,75,0,Monday,4,0,0,Spring,580
2023-04-17,P009,Beauty_Product_9,Beauty,1150.11,873.91,156,179416.59,23.37,156,1412.46,4.49,71,1,Monday,4,0,0,Spring,563
2023-04-17,P025,Fashion_Product_25,Fashion,967.67,637.86,366,354166.77,8.95,366,1137.53,4.33,76,0,Monday,4,0,0,Spring,580
2023-04-17,P016,Electronics_Product_16,Electronics,4972.24,3211.08,196,974559.26,6.65,196,5252.82,4.09,75,0,Monday,4,0,0,Spring,541
2023-04-17,P035,Fashion_Product_35,Fashion,2372.51,1559.78,524,1243196.38,4.46,524,2625.82,4.33,61,0,Monday,4,0,0,Spring,478
2023-04-17,P011,Electronics_Product_11,Electronics,4029.66,3462.44,181,729368.89,32.98,181,6557.7,3.97,70,1,Monday,4,0,0,Spring,573
2023-04-17,P022,Beauty_Product_22,Beauty,1417.43,844.1,247,350105.5,3.44,247,1578.05,4.16,82,0,Monday,4,0,0,Spring,636
2023-04-17,P048,Sports_Product_48,Sports,1130.27,1134.9,174,196666.7,38.61,174,1862.13,4.48,61,1,Monday,4,0,0,Spring,477
2023-04-18,P048,Sports_Product_48,Sports,1802.42,1134.9,149,268559.97,1.36,149,2010.0,4.71,64,0,Tuesday,4,0,0,Spring,478
2023-04-18,P047,Fashion_Product_47,Fashion,1171.97,778.97,578,677400.22,7.5,578,1301.2,4.54,74,0,Tuesday,4,0,0,Spring,530
2023-04-18,P012,Electronics_Product_12,Electronics,12562.57,8347.11,270,3391893.47,8.43,270,13245.04,4.53,63,0,Tuesday,4,0,0,Spring,478
2023-04-18,P024,Electronics_Product_24,Electronics,11346.56,7053.16,302,3426662.5,7.51,302,11698.16,4.46,104,0,Tuesday,4,0,0,Spring,803
2023-04-18,P023,Fashion_Product_23,Fashion,1550.93,916.79,221,342754.52,0.2,221,1594.99,4.7,113,0,Tuesday,4,0,0,Spring,776
2023-04-18,P042,Electronics_Product_42,Electronics,7982.66,5324.06,355,2833845.43,9.65,355,9924.09,4.41,76,0,Tuesday,4,0,0,Spring,591
2023-04-19,P018,Electronics_Product_18,Electronics,4086.88,3822.73,308,1258758.56,33.93,404,6679.17,3.98,107,1,Wednesday,4,0,0,Spring,798
2023-04-19,P022,Beauty_Product_22,Beauty,1356.11,844.1,331,448871.48,4.18,331,1342.67,4.49,86,0,Wednesday,4,0,0,Spring,638
2023-04-19,P028,Electronics_Product_28,Electronics,9536.0,6382.15,261,2488896.12,8.56,261,10745.52,4.58,95,0,Wednesday,4,0,0,Spring,743
2023-04-19,P002,Fashion_Product_2,Fashion,1677.16,1068.5,170,285117.93,0.92,230,1953.93,3.99,98,0,Wednesday,4,0,0,Spring,751
2023-04-19,P039,Electronics_Product_39,Electronics,11585.71,6813.39,275,3186070.57,0.81,275,12562.21,4.32,93,0,Wednesday,4,0,0,Spring,738
2023-04-19,P009,Beauty_Product_9,Beauty,1292.82,873.91,148,191337.42,6.8,148,1609.93,4.45,78,0,Wednesday,4,0,0,Spring,565
2023-04-20,P020,Home_Product_20,Home,1278.79,836.53,98,125321.56,6.58,98,1386.74,4.29,92,0,Thursday,4,0,0,Spring,701
2023-04-20,P050,Fashion_Product_50,Fashion,2312.98,1398.44,157,363137.41,4.36,304,2436.24,3.99,97,0,Thursday,4,0,0,Spring,696
2023-04-20,P045,Home_Product_45,Home,1100.63,706.94,305,335692.61,5.39,305,1327.3,4.32,58,0,Thursday,4,0,0,Spring,491
2023-04-20,P015,Electronics_Product_15,Electronics,12393.87,8471.94,262,3247194.59,11.52,322,13625.14,3.74,73,1,Thursday,4,0,0,Spring,569
2023-04-20,P018,Electronics_Product_18,Electronics,5714.36,3822.73,257,1468591.01,7.6,257,6938.8,4.61,108,0,Thursday,4,0,0,Spring,799
2023-04-20,P050,Fashion_Product_50,Fashion,2360.61,1398.44,337,795526.79,2.37,337,2556.69,4.05,89,0,Thursday,4,0,0,Spring,696
2023-04-20,P016,Electronics_Product_16,Electronics,5150.86,3211.08,83,427521.2,7.5,235,5310.61,3.92,72,0,Thursday,4,0,0,Spring,544
2023-04-20,P005,Sports_Product_5,Sports,2660.11,1596.71,157,417637.48,4.18,157,2533.64,4.15,81,0,Thursday,4,0,0,Spring,587
2023-04-20,P043,Fashion_Product_43,Fashion,2317.54,1485.34,281,651229.83,8.76,281,2802.82,4.03,80,0,Thursday,4,0,0,Spring,585
2023-04-20,P037,Electronics_Product_37,Electronics,6882.66,4230.83,293,2016617.93,5.72,328,7835.39,3.97,89,0,Thursday,4,0,0,Spring,680
2023-04-20,P034,Electronics_Product_34,Electronics,12641.93,8329.16,183,2313473.68,7.15,183,14269.64,4.35,79,0,Thursday,4,0,0,Spring,557
2023-04-20,P021,Electronics_Product_21,Electronics,8061.33,6921.66,374,3014937.74,32.91,374,11508.0,4.46,72,1,Thursday,4,0,0,Spring,579
2023-04-20,P024,Electronics_Product_24,Electronics,11253.01,7053.16,297,3342143.21,0.35,297,12024.54,4.7,110,0,Thursday,4,0,0,Spring,805
2023-04-21,P030,Home_Product_30,Home,1505.34,917.76,175,263434.65,4.03,175,1673.38,4.12,95,0,Friday,4,0,0,Spring,654
2023-04-21,P045,Home_Product_45,Home,894.38,706.94,169,151150.07,22.92,169,1291.0,4.34,70,1,Friday,4,0,0,Spring,492
2023-04-21,P043,Fashion_Product_43,Fashion,2292.57,1485.34,169,387444.23,9.66,232,2648.36,3.89,76,0,Friday,4,0,0,Spring,586
2023-04-21,P002,Fashion_Product_2,Fashion,1692.05,1068.5,200,338409.44,1.1,200,1830.85,4.06,107,0,Friday,4,0,0,Spring,753
2023-04-21,P026,Home_Product_26,Home,1553.14,937.16,210,326159.68,1.48,210,1760.57,4.87,74,0,Friday,4,0,0,Spring,558
2023-04-21,P044,Home_Product_44,Home,1583.97,1569.81,314,497366.11,37.19,314,2764.14,4.24,80,1,Friday,4,0,0,Spring,601
2023-04-21,P033,Electronics_Product_33,Electronics,12789.67,8159.62,337,4310119.08,6.47,337,14960.09,4.58,68,0,Friday,4,0,0,Spring,493
2023-04-21,P017,Home_Product_17,Home,3271.57,2317.76,300,981471.55,18.89,300,4403.28,4.12,70,1,Friday,4,0,0,Spring,561
2023-04-21,P023,Fashion_Product_23,Fashion,1449.84,916.79,135,195728.85,3.55,169,1554.58,3.7,107,0,Friday,4,0,0,Spring,779
2023-04-21,P050,Fashion_Product_50,Fashion,2337.01,1398.44,325,759529.85,1.12,325,2578.47,4.83,102,0,Friday,4,0,0,Spring,697
2023-04-22,P011,Electronics_Product_11,Electronics,5478.28,3462.44,223,1221656.82,4.79,223,6031.18,4.58,74,0,Saturday,4,1,0,Spring,578
2023-04-22,P006,Fashion_Product_6,Fashion,1367.21,864.42,331,452547.17,5.14,331,1644.03,4.25,86,0,Saturday,4,1,0,Spring,672
2023-04-23,P035,Fashion_Product_35,Fashion,2414.95,1559.78,473,1142271.82,7.33,473,2871.43,4.43,68,0,Sunday,4,1,0,Spring,484
2023-04-23,P025,Fashion_Product_25,Fashion,1046.4,637.86,311,325431.05,3.06,566,1039.18,3.75,77,0,Sunday,4,1,0,Spring,586
2023-04-23,P029,Fashion_Product_29,Fashion,1049.91,663.92,261,274026.58,5.69,387,1077.61,3.98,91,0,Sunday,4,1,0,Spring,700
2023-04-23,P044,Home_Product_44,Home,2510.64,1569.81,357,896298.26,8.33,357,2613.04,4.34,80,0,Sunday,4,1,0,Spring,603
2023-04-23,P037,Electronics_Product_37,Electronics,6617.78,4230.83,405,2680199.47,6.19,405,7928.66,4.15,91,0,Sunday,4,1,0,Spring,683
2023-04-23,P011,Electronics_Product_11,Electronics,5505.43,3462.44,242,1332314.75,6.59,242,5806.76,4.36,77,0,Sunday,4,1,0,Spring,579
2023-04-23,P034,Electronics_Product_34,Electronics,13899.49,8329.16,256,3558269.65,2.74,256,15500.66,4.12,74,0,Sunday,4,1,0,Spring,560
2023-04-23,P029,Fashion_Product_29,Fashion,1006.23,663.92,367,369286.05,9.48,430,1243.41,3.97,90,0,Sunday,4,1,0,Spring,700
2023-04-23,P023,Fashion_Product_23,Fashion,1510.0,916.79,249,375990.88,1.77,249,1751.47,4.43,110,0,Sunday,4,1,0,Spring,781
2023-04-23,P004,Sports_Product_4,Sports,2309.68,2048.13,84,194012.83,34.13,84,3617.28,4.69,89,1,Sunday,4,1,0,Spring,651
2023-04-23,P010,Sports_Product_10,Sports,3351.42,2327.83,149,499361.11,9.81,149,4298.31,4.13,73,0,Sunday,4,1,0,Spring,578
2023-04-23,P042,Electronics_Product_42,Electronics,8338.05,5324.06,337,2809922.71,6.64,337,9740.46,4.27,80,0,Sunday,4,1,0,Spring,596
2023-04-23,P026,Home_Product_26,Home,1482.3,937.16,124,183805.47,3.01,124,1605.56,4.61,77,0,Sunday,4,1,0,Spring,560
2023-04-24,P027,Fashion_Product_27,Fashion,1570.3,1044.35,297,466379.87,9.92,297,1778.57,4.44,80,0,Monday,4,0,0,Spring,665
2023-04-24,P004,Sports_Product_4,Sports,2892.92,2048.13,92,266149.05,15.0,107,3924.24,3.72,88,1,Monday,4,0,0,Spring,652
2023-04-24,P002,Fashion_Product_2,Fashion,1638.69,1068.5,329,539128.95,11.94,329,1782.01,4.67,99,1,Monday,4,0,0,Spring,756
2023-04-24,P010,Sports_Product_10,Sports,3876.1,2327.83,158,612423.76,0.3,158,4237.32,4.24,72,0,Monday,4,0,0,Spring,579
2023-04-24,P032,Fashion_Product_32,Fashion,2433.82,1630.33,344,837234.28,9.42,466,2977.33,3.97,105,0,Monday,4,0,0,Spring,800
2023-04-24,P022,Beauty_Product_22,Beauty,1347.97,844.1,234,315424.24,7.13,234,1387.59,4.5,84,0,Monday,4,0,0,Spring,643
2023-04-24,P030,Home_Product_30,Home,1312.26,917.76,184,241456.34,9.85,184,1718.39,4.72,94,0,Monday,4,0,0,Spring,657
2023-04-24,P016,Electronics_Product_16,Electronics,5023.83,3211.08,128,643049.75,9.72,128,6097.67,4.53,70,0,Monday,4,0,0,Spring,548
2023-04-24,P049,Electronics_Product_49,Electronics,6686.42,4255.68,202,1350657.2,4.8,202,6953.01,4.83,83,0,Monday,4,0,0,Spring,693
2023-04-25,P015,Electronics_Product_15,Electronics,10274.78,8471.94,451,4633926.52,28.5,451,15183.15,4.69,81,1,Tuesday,4,0,0,Spring,574
2023-04-25,P009,Beauty_Product_9,Beauty,1408.3,873.91,168,236593.93,0.0,168,1497.24,4.19,83,0,Tuesday,4,0,0,Spring,571
2023-04-25,P032,Fashion_Product_32,Fashion,2459.2,1630.33,537,1320592.36,7.74,537,2590.31,4.3,102,0,Tuesday,4,0,0,Spring,801
2023-04-25,P014,Electronics_Product_14,Electronics,14199.32,8781.01,281,3990007.99,2.89,281,14782.04,4.35,94,0,Tuesday,4,0,0,Spring,683
2023-04-25,P023,Fashion_Product_23,Fashion,1563.97,916.79,173,270566.27,1.46,173,1739.95,4.47,107,0,Tuesday,4,0,0,Spring,783
2023-04-25,P024,Electronics_Product_24,Electronics,11409.56,7053.16,244,2783933.85,7.46,378,13336.38,3.97,113,0,Tuesday,4,0,0,Spring,810
2023-04-25,P024,Electronics_Product_24,Electronics,11084.52,7053.16,435,4821765.02,2.09,435,12566.33,4.08,106,0,Tuesday,4,0,0,Spring,810
2023-04-25,P012,Electronics_Product_12,Electronics,13843.75,8347.11,193,2671843.86,2.59,193,14623.49,4.25,62,0,Tuesday,4,0,0,Spring,485
2023-04-26,P033,Electronics_Product_33,Electronics,13490.22,8159.62,272,3669339.56,4.87,272,14463.11,4.28,64,0,Wednesday,4,0,0,Spring,498
2023-04-26,P038,Fashion_Product_38,Fashion,2222.82,1407.99,290,644618.98,8.22,290,2510.5,4.33,114,0,Wednesday,4,0,0,Spring,794
2023-04-26,P024,Electronics_Product_24,Electronics,10682.81,7053.16,324,3461230.11,8.46,324,11807.56,4.03,113,0,Wednesday,4,0,0,Spring,811
2023-04-26,P046,Beauty_Product_46,Beauty,814.6,512.48,157,127892.79,7.27,157,981.3,4.41,62,0,Wednesday,4,0,0,Spring,500
2023-04-26,P007,Electronics_Product_7,Electronics,14627.76,8811.04,173,2530602.72,0.56,173,14771.49,4.33,94,0,Wednesday,4,0,0,Spring,671
2023-04-26,P010,Sports_Product_10,Sports,3740.03,2327.83,174,650765.25,6.22,174,4044.6,4.42,70,0,Wednesday,4,0,0,Spring,581
2023-04-26,P049,Electronics_Product_49,Electronics,6800.4,4255.68,166,1128866.47,0.77,166,7288.63,4.29,88,0,Wednesday,4,0,0,Spring,695
2023-04-26,P008,Fashion_Product_8,Fashion,1477.25,984.85,480,709079.38,7.6,480,1783.88,4.58,88,0,Wednesday,4,0,0,Spring,715
2023-04-26,P034,Electronics_Product_34,Electronics,13018.96,8329.16,205,2668887.53,9.73,205,14093.54,4.21,77,0,Wednesday,4,0,0,Spring,563
2023-04-26,P050,Fashion_Product_50,Fashion,2329.72,1398.44,306,712895.23,4.47,306,2349.53,4.64,90,0,Wednesday,4,0,0,Spring,702
2023-04-26,P004,Sports_Product_4,Sports,3439.94,2048.13,145,498790.89,0.95,148,3333.94,4.47,91,0,Wednesday,4,0,0,Spring,654
2023-04-27,P045,Home_Product_45,Home,1161.98,706.94,275,319543.29,0.05,275,1261.03,4.49,67,0,Thursday,4,0,0,Spring,498
2023-04-27,P019,Electronics_Product_19,Electronics,4289.0,2989.92,134,574726.62,9.92,134,5223.44,4.77,112,0,Thursday,4,0,0,Spring,838
2023-04-27,P035,Fashion_Product_35,Fashion,2590.7,1559.78,420,1088093.42,3.63,420,2790.85,4.49,67,0,Thursday,4,0,0,Spring,488
2023-04-27,P048,Sports_Product_48,Sports,1468.2,1134.9,175,256934.55,18.32,175,2127.94,4.48,65,1,Thursday,4,0,0,Spring,487
2023-04-27,P049,Electronics_Product_49,Electronics,6712.27,4255.68,94,630953.19,4.91,180,6748.98,3.81,87,0,Thursday,4,0,0,Spring,696
2023-04-27,P007,Electronics_Product_7,Electronics,12699.57,8811.04,222,2819304.24,15.88,224,14602.45,3.99,82,1,Thursday,4,0,0,Spring,672
2023-04-27,P030,Home_Product_30,Home,1485.6,917.76,88,130732.98,5.33,167,1686.55,3.9,85,0,Thursday,4,0,0,Spring,660
2023-04-27,P041,Electronics_Product_41,Electronics,3235.92,2037.97,163,527455.42,4.07,306,3884.29,3.92,100,0,Thursday,4,0,0,Spring,721
2023-04-27,P041,Electronics_Product_41,Electronics,3018.7,2037.97,204,615815.76,9.84,204,3451.06,4.38,104,0,Thursday,4,0,0,Spring,721
2023-04-27,P010,Sports_Product_10,Sports,3761.49,2327.83,259,974224.64,0.81,259,4044.24,4.25,76,0,Thursday,4,0,0,Spring,582
2023-04-28,P024,Electronics_Product_24,Electronics,11586.77,7053.16,333,3858395.63,5.78,333,11884.43,4.42,116,0,Friday,4,0,0,Spring,813
2023-04-28,P043,Fashion_Product_43,Fashion,2187.99,1485.34,314,687028.87,9.87,314,2414.87,4.23,72,0,Friday,4,0,0,Spring,593
2023-04-28,P006,Fashion_Product_6,Fashion,1237.99,864.42,358,443199.38,11.0,358,1435.36,4.43,83,1,Friday,4,0,0,Spring,678
2023-04-28,P024,Electronics_Product_24,Electronics,11334.77,7053.16,297,3366426.58,7.79,297,11793.99,4.48,108,0,Friday,4,0,0,Spring,813
2023-04-28,P012,Electronics_Product_12,Electronics,13456.47,8347.11,258,3471769.77,4.84,258,14257.48,4.42,72,0,Friday,4,0,0,Spring,488
2023-04-28,P022,Beauty_Product_22,Beauty,1299.87,844.1,266,345764.38,3.48,266,1561.28,4.53,84,0,Friday,4,0,0,Spring,647
2023-04-29,P026,Home_Product_26,Home,1476.22,937.16,129,190432.39,9.82,129,1658.11,4.34,74,0,Saturday,4,1,0,Spring,566
2023-04-29,P007,Electronics_Product_7,Electronics,14836.2,8811.04,215,3189782.88,3.43,215,14716.12,4.33,97,0,Saturday,4,1,0,Spring,674
2023-04-29,P004,Sports_Product_4,Sports,3118.21,2048.13,144,449021.88,11.3,144,3729.07,4.09,89,1,Saturday,4,1,0,Spring,657
2023-04-29,P021,Electronics_Product_21,Electronics,10836.26,6921.66,466,5049696.59,4.49,466,13099.42,4.73,82,0,Saturday,4,1,0,Spring,588
2023-04-29,P006,Fashion_Product_6,Fashion,873.08,864.42,444,387646.67,39.41,444,1401.85,3.82,83,1,Saturday,4,1,0,Spring,679
2023-04-29,P049,Electronics_Product_49,Electronics,6691.57,4255.68,150,1003735.49,10.1,150,7377.13,4.62,94,1,Saturday,4,1,0,Spring,698
2023-04-29,P007,Electronics_Product_7,Electronics,15283.17,8811.04,258,3943056.61,0.85,258,15425.77,4.22,102,0,Saturday,4,1,0,Spring,674
2023-04-29,P005,Sports_Product_5,Sports,2656.48,1596.71,210,557860.31,1.32,210,2828.32,4.31,83,0,Saturday,4,1,0,Spring,596
2023-04-29,P027,Fashion_Product_27,Fashion,1281.13,1044.35,276,353591.1,26.48,276,1995.74,4.46,82,1,Saturday,4,1,0,Spring,670
2023-04-29,P036,Electronics_Product_36,Electronics,9035.83,5645.44,390,3523972.81,2.71,390,10009.22,4.8,75,0,Saturday,4,1,0,Spring,624
2023-04-30,P046,Beauty_Product_46,Beauty,654.77,512.48,108,70715.32,23.01,108,905.54,4.37,71,1,Sunday,4,1,0,Spring,504
2023-04-30,P012,Electronics_Product_12,Electronics,9863.98,8347.11,170,1676877.05,27.73,170,13899.65,4.1,65,1,Sunday,4,1,0,Spring,490
2023-04-30,P018,Electronics_Product_18,Electronics,6227.69,3822.73,409,2547123.56,5.01,409,6384.96,4.22,113,0,Sunday,4,1,0,Spring,809
2023-04-30,P027,Fashion_Product_27,Fashion,992.44,1044.35,177,175661.76,40.0,177,1875.89,4.54,82,1,Sunday,4,1,0,Spring,671
2023-04-30,P042,Electronics_Product_42,Electronics,8463.31,5324.06,476,4028537.08,8.48,476,10028.02,4.47,75,0,Sunday,4,1,0,Spring,603
2023-04-30,P030,Home_Product_30,Home,1100.3,917.76,197,216759.73,29.99,197,1555.52,4.39,86,1,Sunday,4,1,0,Spring,663
2023-04-30,P045,Home_Product_45,Home,1135.27,706.94,183,207754.52,7.83,183,1249.92,4.29,64,0,Sunday,4,1,0,Spring,501
2023-04-30,P045,Home_Product_45,Home,747.7,706.94,238,177953.56,34.68,238,1278.45,4.0,66,1,Sunday,4,1,0,Spring,501
2023-04-30,P016,Electronics_Product_16,Electronics,5584.06,3211.08,163,910202.09,0.33,163,5278.4,4.66,73,0,Sunday,4,1,0,Spring,554
2023-04-30,P024,Electronics_Product_24,Electronics,11737.9,7053.16,294,3450942.41,0.34,294,13368.39,4.09,107,0,Sunday,4,1,0,Spring,815
2023-05-01,P038,Fashion_Product_38,Fashion,1519.68,1407.99,331,503014.12,36.6,331,2246.53,4.39,100,1,Monday,5,0,0,Spring,799
2023-05-01,P038,Fashion_Product_38,Fashion,2174.7,1407.99,285,619790.09,9.3,285,2500.79,4.65,104,0,Monday,5,0,0,Spring,799
2023-05-01,P001,Electronics_Product_1,Electronics,10582.72,8645.14,385,4074346.23,28.81,385,16092.48,4.35,93,1,Monday,5,0,0,Spring,662
2023-05-01,P004,Sports_Product_4,Sports,3028.59,2048.13,137,414917.13,8.09,137,3374.45,4.18,88,0,Monday,5,0,0,Spring,659
2023-05-01,P042,Electronics_Product_42,Electronics,8765.4,5324.06,250,2191351.24,2.8,432,9605.56,3.79,77,0,Monday,5,0,0,Spring,604
2023-05-01,P009,Beauty_Product_9,Beauty,1396.57,873.91,190,265349.13,5.23,190,1444.55,4.37,78,0,Monday,5,0,0,Spring,577
2023-05-02,P018,Electronics_Product_18,Electronics,6115.38,3822.73,364,2225996.95,5.33,364,6706.23,4.42,125,0,Tuesday,5,0,0,Spring,811
2023-05-02,P022,Beauty_Product_22,Beauty,1340.69,844.1,232,311039.02,8.45,232,1517.06,4.08,81,0,Tuesday,5,0,0,Spring,651
2023-05-02,P029,Fashion_Product_29,Fashion,756.74,663.92,484,366259.83,28.97,484,1179.23,4.38,96,1,Tuesday,5,0,0,Spring,709
2023-05-02,P032,Fashion_Product_32,Fashion,2433.36,1630.33,312,759209.12,9.41,630,3103.7,3.73,109,0,Tuesday,5,0,0,Spring,808
2023-05-02,P026,Home_Product_26,Home,1353.07,937.16,199,269260.89,9.39,199,1701.29,4.17,76,0,Tuesday,5,0,0,Spring,569
2023-05-02,P008,Fashion_Product_8,Fashion,1518.26,984.85,473,718137.94,7.54,473,1601.6,4.09,108,0,Tuesday,5,0,0,Spring,721
2023-05-02,P045,Home_Product_45,Home,1124.29,706.94,288,323796.29,7.92,288,1233.92,4.38,70,0,Tuesday,5,0,0,Spring,503
2023-05-02,P009,Beauty_Product_9,Beauty,1337.3,873.91,233,311591.36,9.21,233,1441.44,4.05,77,0,Tuesday,5,0,0,Spring,578
2023-05-02,P040,Electronics_Product_40,Electronics,3056.28,2065.59,340,1039136.35,7.08,340,3716.44,4.45,100,0,Tuesday,5,0,0,Spring,722
2023-05-02,P037,Electronics_Product_37,Electronics,6654.32,4230.83,256,1703506.76,4.57,385,7163.43,3.99,90,0,Tuesday,5,0,0,Spring,692
2023-05-02,P025,Fashion_Product_25,Fashion,993.12,637.86,346,343620.75,5.96,346,1044.91,4.37,76,0,Tuesday,5,0,0,Spring,595
2023-05-02,P001,Electronics_Product_1,Electronics,13705.28,8645.14,462,6331840.77,3.45,462,15042.53,4.61,86,0,Tuesday,5,0,0,Spring,663
2023-05-02,P004,Sports_Product_4,Sports,3467.36,2048.13,127,440355.26,0.36,127,3656.66,4.15,95,0,Tuesday,5,0,0,Spring,660
2023-05-03,P006,Fashion_Product_6,Fashion,1472.99,864.42,363,534696.5,2.53,363,1631.36,4.15,100,0,Wednesday,5,0,0,Spring,683
2023-05-03,P049,Electronics_Product_49,Electronics,6719.57,4255.68,160,1075130.51,4.32,160,8120.33,4.41,97,0,Wednesday,5,0,0,Spring,702
2023-05-03,P018,Electronics_Product_18,Electronics,6005.76,3822.73,226,1357302.09,6.72,226,7003.4,4.31,110,0,Wednesday,5,0,0,Spring,812
2023-05-03,P023,Fashion_Product_23,Fashion,1432.72,916.79,164,234965.89,2.31,297,1597.9,3.83,110,0,Wednesday,5,0,0,Spring,791
2023-05-03,P043,Fashion_Product_43,Fashion,2313.08,1485.34,146,337710.09,7.02,277,2359.4,3.68,82,0,Wednesday,5,0,0,Spring,598
2023-05-03,P005,Sports_Product_5,Sports,2335.29,1596.71,122,284905.75,8.44,149,2888.66,3.91,78,0,Wednesday,5,0,0,Spring,600
2023-05-03,P004,Sports_Product_4,Sports,3243.92,2048.13,79,256269.83,3.88,79,3785.1,4.08,85,0,Wednesday,5,0,0,Spring,661
2023-05-03,P012,Electronics_Product_12,Electronics,12711.3,8347.11,322,4093038.87,7.75,322,15862.23,4.41,61,0,Wednesday,5,0,0,Spring,493
2023-05-03,P016,Electronics_Product_16,Electronics,5189.44,3211.08,85,441102.49,2.06,224,5450.6,3.9,82,0,Wednesday,5,0,0,Spring,557
